,measurement,timestamp_pulse_id,imageid,separation_um,pixis_profile_avg_width,crop_px,shiftx_um,shiftx_um_range_0,shiftx_um_range_1,shiftx_um_do_fit,wavelength_nm,wavelength_nm_range_0,wavelength_nm_range_1,wavelength_nm_do_fit,z_mm,z_mm_range_0,z_mm_range_1,z_mm_do_fit,d_um,d_um_range_0,d_um_range_1,d_um_do_fit,gamma,gamma_range_0,gamma_range_1,gamma_do_fit,w1_um,w1_um_range_0,w1_um_range_1,w1_um_do_fit,w2_um,w2_um_range_0,w2_um_range_1,w2_um_do_fit,I_Airy1,I_Airy1_range_0,I_Airy1_range_1,I_Airy1_do_fit,I_Airy2,I_Airy2_range_0,I_Airy2_range_1,I_Airy2_do_fit,x1_um,x1_um_range_0,x1_um_range_1,x1_um_do_fit,x2_um,x2_um_range_0,x2_um_range_1,x2_um_do_fit,normfactor,normfactor_range_0,normfactor_range_1,normfactor_do_fit,mod_sigma_um,mod_sigma_um_range_0,mod_sigma_um_range_1,mod_sigma_um_do_fit,mod_shiftx_um,mod_shiftx_um_range_0,mod_shiftx_um_range_1,mod_shiftx_um_do_fit,shiftx_um_fit,wavelength_nm_fit,z_mm_fit,d_um_fit,d_um_at_detector,gamma_fit,w1_um_fit,w2_um_fit,I_Airy1_fit,I_Airy2_fit,x1_um_fit,x2_um_fit,chi2distance_fitting,mod_sigma_um_fit,mod_shiftx_um_fit,gamma_fit_v2,xi_um_fit_v2,xi_um_fit
376,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547990138,30,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-11.016329929525227,7.974581929557692,,,10789.498550186025,0.3946449330064374,10.584431079478373,11.82008510490539,1.0,0.7225068111615136,-4554.498550191869,6234.999999994154,0.07411403697747,10611.7057605411,9999.175037781475,0.2531653179227632,631.6605399827652,767.7930814431608
377,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547989158,8,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,4.2149065035901,7.980870980836361,,,10749.410703535304,0.4327825029712327,10.583959824595976,11.55204556690943,1.0,0.4687164997691694,-4514.410703599707,6234.999999935599,0.037356752153437,4414.670088318748,1448.921117736743,0.4100896182520409,784.1521684351544,808.9731279639506
378,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547989298,13,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,29.22024720065042,7.932438466044741,,,10758.99823850216,0.229323243849729,10.447701796193307,11.55835296196615,1.0,0.7458441054295686,-4523.998239202612,6234.999999299547,0.1167575775353219,3502.020449943103,3181.202718328052,0.1517972493808925,539.2024664501539,610.0788014632817
379,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547990178,31,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-0.2949948098341792,7.977051360623917,,,10770.85497250344,0.3902595395689083,10.5461271741482,11.67884088137241,1.0,0.5019678644482355,-4535.854972503459,6234.999999999979,0.0434005415880665,3520.206661159556,942.2871216603726,0.3765255283545941,749.092854511475,763.2203867227747
380,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547990198,32,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,27.286227306549563,8.04737078558166,,,10733.1720733599,0.1762409977941337,10.620229986439298,11.590331162857533,1.0,0.5010208438973429,-4498.172073570545,6234.999999789354,0.086959035012803,14798.525567958064,9999.998002236036,0.1402656545561374,528.2468763393284,561.912854970606
381,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547988718,1,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,16.87658072034219,7.9723171707292115,,,10752.9160896854,0.4064164415043849,10.501524929654469,11.77620519397097,1.0,0.289699341491014,-4517.916096933497,6234.999992751905,0.0296430512567663,5074.706419351316,-349.6785868025345,0.4054527409860722,779.1977773228822,780.2243592011899
382,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547989738,22,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,6.87216025449743,7.939207369741111,,,10790.93171981096,0.2873378428322569,10.419548405338729,11.859308702242974,1.0,0.352506950406534,-4555.931721694909,6234.999998116052,0.0796562013640249,3989.551640334709,115.70778853539925,0.2872170201391802,662.8395534353648,662.9513140346169
383,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547990038,25,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,48.16316234100782,7.981991459016011,,,10799.262213193882,0.370036547210229,10.567352883320222,11.359332028565966,1.0,0.3863969143360958,-4564.262228181437,6234.999985012445,0.0286066315775678,6961.345412987617,914.6048188291406,0.3668565815998059,739.3122842677643,742.5145366315063
384,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547989758,23,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-18.039998191713263,7.919078309328245,,,10747.05744663194,0.315568676942202,10.579201767601354,11.541314231111546,1.0,0.4931878860935613,-4512.05747985869,6234.999966773249,0.1977321464960637,3594.475928374945,505.23113410579936,0.3124667634566967,686.4261411086238,689.359356390236
385,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547988698,0,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-8.119290504954733,7.900000000082249,,,10760.972672462847,0.2558079106723135,10.509868295285528,11.60549852755711,1.0,0.48835430620927,-4525.972672462847,6235.0,0.2028658029889319,5160.463959457883,-745.3344092990701,0.2531536358521059,631.6499310285236,634.0615712887517
386,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547990218,33,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,0.7702975391243854,7.99973512609682,,,10746.191705437535,0.3625922438826649,10.5734584980536,11.682239368165757,1.0,0.466004547728525,-4511.191705439909,6234.999999997627,0.0263753708908356,6660.90495645676,1355.2116474513532,0.3551646245176504,727.654189608807,735.0395638534945
387,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547988798,5,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-2.329804430781224,7.995343195356634,,,10750.795900878167,0.3531643895743183,10.573259520042509,11.694476001759847,1.0,0.5105053838207496,-4515.795901017306,6234.999999860863,0.0291252831021294,4312.549906131239,1252.9403437373276,0.338569292372442,711.3971836610892,725.677282758048
388,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547989198,10,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,8.70199074794391,8.003022150738161,,,10724.094373935955,0.4073011342063757,10.588908421475995,11.54375250874316,1.0,0.6959831827005163,-4489.094374468604,6234.999999467354,0.0404394030146029,3337.8709486642547,1447.84140249343,0.3707315018418695,743.2162199184475,781.1682061333466
389,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547989258,12,1047.0,200.0,,0.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-54.82948953144296,7.900000000000005,,,10730.388384312191,0.3295497679461406,10.48759791888028,11.80520470642231,1.0,0.4382987116341071,-4495.3883845567925,6234.999999755399,0.212443632348835,10476.614165517236,-9998.905915065408,0.2089897888310352,591.7105668434743,702.6915601217878
390,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3d) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547988838,6,1047.0,200.0,,-1300.0,-1500.0,1500.0,True,8.0,7.9,8.1,True,5781.0,5770.0,5790.0,False,1047.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-5235.0,-6235.0,0.0,True,5235.0,0.0,6235.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-438.1360701377373,7.900000000000004,,,10397.903608653283,0.3521315783209263,11.134065753415388,13.357563356838735,1.0,0.3023664772566731,-4162.903608869609,6234.999999783675,0.6870941580297278,82311.04610110201,-4762.347727681507,0.3515426837689517,724.0781150955862,724.658452742712
391,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0107um (2a#1) ap5=7.0 ap7=50.0.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=7.0 ap7=3.0,1549521349,26,107.0,200.0,,208.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,107.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-535.0,-1535.0,0.0,True,535.0,0.0,1535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,209.4628361549556,13.599999999972336,,,1888.1988753227367,0.9999999885967732,11.492786774040148,11.581739300983283,1.0,1.332005715795863,-954.9826131473546,933.216262175382,0.3785802354498955,29190.132716929053,8740.104083371109,0.9561637216371376,357.3577355197904,708524.5401399333
392,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549574653,46,322.0,200.0,,-91.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-98.89308209370417,13.513918895835312,,,3403.504306552456,0.8642216643257242,10.063432561444246,11.535501708980052,1.0,0.3982284754243367,-2452.6880529797813,950.8162535726748,0.0375982849910616,8726.786224695436,2720.631059248788,0.8232280675236758,516.2457762611642,596.0388305261179
393,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549572893,6,322.0,200.0,,-1040.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-1047.6598625573033,13.526218066336268,,,3349.774902839841,0.8690559797586883,10.327999490150608,11.61263382611252,1.0,0.4745289041528641,-1586.3183087283385,1763.4565941115031,0.050104304511667,8539.747277798522,3718.4762565028686,0.7904537758986132,469.537343156913,607.7684707187746
394,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549572873,5,322.0,200.0,,-1300.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-1308.1181144221966,13.516429673465296,,,3036.013919343176,0.8534691778764901,10.18116987752001,11.265595219486972,1.0,0.3926355319914587,-1070.691047183022,1965.322872160154,0.0515423781794572,6343.951957635184,1408.392322070682,0.8326939807268802,532.1200942306642,572.0058092738677
395,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549574593,43,322.0,200.0,,-806.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-812.6144872344681,13.509524312773776,,,3197.0457077512583,0.8818691699343476,10.184221087092592,11.395130517618346,1.0,0.4925839558368907,-1764.0500006884758,1432.9957070627822,0.0469969978920382,9223.333090053622,3603.9046876457,0.8170544227729626,506.53785265888905,642.1747912825241
396,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549572913,7,322.0,200.0,,-793.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-802.1363362133593,13.515484568054775,,,3330.354672071564,0.8892827860629794,10.104892531581328,11.456110618478917,1.0,0.4306927502009695,-1863.7092363803845,1466.6454356911795,0.0298446455467328,8564.056800712515,3182.391045683713,0.8299558778837485,527.3974544617636,664.6879917246448
397,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549574253,38,322.0,200.0,,-819.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-833.663884765618,13.49499306303396,,,3438.4829236289643,0.940615369278598,10.096848129194829,11.601279573237864,1.0,0.3956662587592567,-1705.8073358844572,1732.6755877445073,0.045152473581049,17180.02172209241,9997.719799518112,0.794098869324029,474.1992349774132,920.2181007240196
398,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549573293,14,322.0,200.0,,-338.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-348.4535577643485,13.490886649543665,,,3363.1430311178174,0.8201875970201261,9.990833297337913,11.603705353356911,1.0,0.3863107116036316,-2221.347874884535,1141.795156233282,0.0537802902497552,8950.85348288318,2622.2189672247114,0.7857361626827056,463.6726250139009,511.40473058949294
399,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549574773,52,322.0,200.0,,-793.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-798.8276875896546,13.482337858083165,,,3530.310697317389,0.9240807212634976,10.25173571964432,11.748121676644113,1.0,0.4720682255120594,-1970.8193403073865,1559.4913570100027,0.0448123287398602,13581.938592749077,7810.340175736746,0.7832533549625218,460.6594351862198,810.305367847701
400,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549573833,29,322.0,200.0,,-806.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-813.0241455253766,13.51041852210051,,,3187.183945265884,0.8931206680669206,10.239728621763684,11.355011900823868,1.0,0.5048894283141003,-1719.4195537321311,1467.764391533753,0.0321111903261579,9016.377360912418,3259.5282332499755,0.8366252585803946,539.0995592025757,677.2314704868313
401,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549574153,33,322.0,200.0,,-585.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-592.4363018318451,13.50008744968196,,,3407.054883880609,0.8592279218914093,10.123468173979422,11.481466494921884,1.0,0.4306420542465742,-1904.7607417935408,1502.2941420870677,0.0376266959214607,10618.368355676272,3282.010051665065,0.8191494372993883,509.7786828119693,584.5449895671665
402,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549574713,49,322.0,200.0,,-91.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-99.84367960886811,13.532913949950949,,,3320.510809650607,0.8300661214257746,10.115662797623356,11.599104185753616,1.0,0.4121451743807713,-2465.65212726016,854.8586823904471,0.040255378197635,8433.849388137645,2168.546745167525,0.803075663743968,486.2003613050597,527.5854743757178
403,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549573353,17,322.0,200.0,,-325.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,322.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1610.0,-2610.0,0.0,True,1610.0,0.0,2610.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-335.15224687933664,13.51708366810448,,,3050.2982082485464,0.8778850408562601,10.306187123470668,11.298609424362814,1.0,0.4681333543259033,-2097.0332504959965,953.2649577525498,0.0569993873032419,8920.353021720573,3134.453005728865,0.8253280447087487,519.659989629553,630.9127472530732
