,measurement,timestamp_pulse_id,imageid,separation_um,balance,snr_db,pixis_profile_avg_width,crop_px,xi_um_guess,sigma_x_F_gamma_um_multiplier,xatol,sigma_F_gamma_um_opt_v2,xi_x_um_v2,xi_y_um_v2,chi2distance_deconvmethod_2d_v2
1947,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541353,31,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,942.9194961654946,504.0687631869082,989.8933705276798
1948,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541153,21,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,1085.9336408404806,870.8613613811098,1909.8133529402232
1949,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541813,42,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,955.7848685297156,870.8613613810903,2044.596684672248
1950,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540353,5,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,908.8606173875176,761.5676626149177,1706.1673740334602
1951,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542213,50,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,909.0414390301754,985.3893975459604,658.685437723519
1952,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540713,11,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,952.4624546719768,540.6355103194286,941.1224091981936
1953,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540773,14,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,841.247487804183,870.8613613811019,1443.2602497711491
1954,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541233,25,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,964.3795901923507,985.3893975461684,535.541075580401
1955,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540253,0,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,952.6493139335798,681.481466784244,823.1590775999172
1956,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541253,26,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,971.0986648329196,540.6355103194286,457.4715530832557
1957,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541733,38,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,973.011588736608,555.9123814761045,652.4674855451802
1958,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542093,44,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,952.5273476053133,691.1614284548424,1821.843797587652
1959,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540273,1,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,965.1388680148028,870.861361381097,1282.71104957809
1960,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541753,39,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,969.7048884659636,653.3889021982808,718.7564654741835
1961,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541713,37,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,981.9264548468684,431.9076577588703,1610.9331769812975
1962,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541173,22,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,955.123241493036,870.861361381093,554.333676080825
1963,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541613,32,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,1019.2222296724276,600.722066393729,922.4532145750366
1964,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540833,17,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,917.6146282005124,718.7734314083369,1333.324410355904
1965,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542233,51,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,942.8491006834512,870.8613613810915,3103.9412505214736
1966,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540433,9,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,913.0499678511586,728.3537611854622,1023.9581426365856
1967,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540333,4,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,1050.7241587848723,737.368826355923,1207.4860382620368
1968,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541693,36,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,1029.0884271245147,737.4980119080336,949.7687818240944
1969,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540293,2,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,924.7921217730324,744.5445010968746,965.3131572590188
1970,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542153,47,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,901.916300806857,504.0687631869081,455.5055316975042
1971,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542273,53,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,1016.3155611998382,700.8047096060158,470.9231822540951
1972,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540813,16,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,1061.0752934509746,441.68498749983934,791.8832118823046
1973,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541653,34,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,1032.4479037078568,600.722066393729,789.4185911775276
1974,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540793,15,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,914.8142480253568,985.3893975461698,940.3483890405907
1975,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541333,30,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,1041.576483657483,659.1007838245492,580.6576985260599
1976,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542253,52,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,984.5167152918176,702.5729903370006,299.51714518180586
1977,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540693,10,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,953.808057043478,705.934919008105,729.6620708920572
1978,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541773,40,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,1003.7642689493184,985.3893975463664,1296.4130142498304
1979,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540733,12,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,950.8181161847602,985.3893975462536,921.3770420982006
1980,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542133,46,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,973.7511158163512,719.9900834552956,728.1486708627
1981,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541673,35,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,989.9046806482336,504.068763186908,389.3124282347355
1982,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540853,18,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,978.5719826035684,870.861361381116,1526.256673441336
1983,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541293,28,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,932.0996573009808,985.3893975461446,975.6048444853996
1984,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541633,33,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,1026.6063086260742,600.722066393729,576.8115472858108
1985,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542113,45,707.0,1.0,,200.0,50.0,800.0,1.2,5.0,,999.3587376245694,870.8613613810708,490.70066084635096
1986,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517632,19,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,742.4524528982535,985.3893975063944,1708.2600122344058
1987,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518072,29,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,853.7985721090549,985.389397506114,1116.341049798527
1988,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516823,1,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,879.7960259343672,870.8613613454824,3394.3299727481203
1989,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517652,20,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,884.0854764171561,985.3893975065072,2434.615546511659
1990,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517732,24,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,858.0836814295426,747.4011450247168,723.2838406494016
1991,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517532,14,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,901.931899760118,985.3893975061118,2927.5151639395663
1992,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519512,64,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,839.7673458019442,705.9349189842858,403.8816165287238
1993,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519432,60,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,906.495717074616,704.8714517371892,1795.2038287959278
1994,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519852,69,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,888.9145432661952,600.7220663687199,811.2442769595987
1995,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517712,23,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,896.8390202864875,1193.440704519175,1147.4370773094845
1996,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519472,62,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,885.3773539670609,870.8613613454843,1471.8887717990758
1997,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519532,65,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,937.8303978242132,653.3889021686942,3601.2708051898508
1998,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519072,55,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,932.193964857285,1036.4087715287412,968.7243487025636
1999,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518992,51,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,892.1219889376392,600.7220663687199,1133.6268577244982
2000,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518912,47,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,961.1795781999668,600.7220663687198,983.8642452157276
2001,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517003,10,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,934.974948051809,504.0687631659229,2451.483135387912
2002,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518112,31,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,960.1321392741504,540.6355102952882,1879.328113470754
2003,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518592,43,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,940.6222307585432,985.3893975060412,1103.0806236707117
2004,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516883,4,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,881.8475763293312,504.0687631659227,3001.0213653287733
2005,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516963,8,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,920.6279957800092,742.5432171353435,857.9017910088594
2006,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519052,54,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,916.7668393226976,870.8613613454883,2163.4955453581
2007,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518132,32,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,930.652601130407,540.6355102952882,2069.43646143719
2008,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519092,56,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,933.5298560252028,985.3893975061984,742.4688960556975
2009,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517592,17,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,956.3451375184744,444.006573702306,1893.974856329328
2010,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516983,9,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,863.8910653486864,1455.598542641102,2631.59716998928
2011,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518572,42,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,969.286899377626,444.006573702306,199.6254214170798
2012,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518152,33,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,956.443012597908,431.9076577419313,2475.787767153716
2013,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518192,35,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,1017.865657442432,504.0687631659229,1326.934897911123
2014,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519032,53,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,962.1787572225638,985.389397506186,3046.580414767013
2015,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518652,46,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,986.3691605322776,653.3889021686945,858.3184085243023
2016,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518492,38,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,990.828234749398,716.1777822652462,2291.194875463489
2017,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518032,27,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,971.8558588557852,653.3889021686944,1471.574942938408
2018,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517283,12,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,970.9056644876242,600.7220663687199,758.454154479589
2019,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517672,21,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,956.3049933437228,600.7220663687199,293.17734023601446
2020,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519372,57,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,993.233208533395,600.7220663687199,1052.9436529424129
2021,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517612,18,890.0,1.0,,200.0,50.0,800.0,1.2,5.0,,920.3437820686986,1193.440704518625,1831.177260424983
