,measurement,timestamp_pulse_id,imageid,separation_um,balance,snr_db,pixis_profile_avg_width,crop_px,xi_um_guess,sigma_x_F_gamma_um_multiplier,xatol,chi2distance_deconvmethod_2d_v3,xi_x_um_v3,xi_y_um_v3
478,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540733,12,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,28.98940807617948,961.8250931261284,1123.6605080815254
479,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542133,46,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,65.40195813787278,976.6483354298528,1228.127092706069
480,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541673,35,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,260.5288284928078,998.571833139298,535.1541340937284
481,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540853,18,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,113.1322567876412,995.8605224758608,1162.270968762352
482,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541293,28,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,46.992302765984135,944.7698155239548,1143.5593786899135
483,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541633,33,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,34.536424617098504,1035.8102280288406,1143.559378694572
484,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542113,45,707.0,,26.8,200.0,50.0,400.0,1.2,5.0,37.07069748194348,1029.9710108260756,1172.065939067404
485,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517632,19,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,747.5430778638954,809.4486211745527,791.5688065861092
486,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518072,29,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,47.60170176111867,991.8873230701408,885.5445311441338
487,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516823,1,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,1441.081497162649,1023.8764632705517,715.5708034614771
488,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517652,20,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,756.1092465543658,1053.2706330622327,715.5708034614773
489,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517732,24,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,74.62504398894454,974.834943216355,1118.6205079304857
490,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517532,14,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,958.4890320381124,1066.8770198062855,337.86141085343576
491,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519512,64,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,70.56507165062817,955.2470382635464,656.3332941314991
492,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519432,60,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,1504.1694112586758,1080.4988361433348,314.6419654311654
493,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519852,69,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,69.96625425265809,1026.7118947201216,1123.660508014546
494,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517712,23,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,70.56443537974785,1126.3186753185066,715.5708034614772
495,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519472,62,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,222.201353154842,1022.0699326658424,791.5688065861069
496,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519532,65,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,125.8049524776504,1105.700149604323,1143.55937855994
497,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519072,55,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,1361.253693565685,1159.329656208248,315.7642151700872
498,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518992,51,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,156.226389964668,1035.0409879818728,545.7160597705314
499,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518912,47,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,402.3013900133553,1174.152140185617,473.7395020384008
500,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517003,10,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,38.19088731465679,1090.6386466804936,1123.6605080161412
501,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518112,31,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,103.38582402422765,1123.937400323615,1143.5593785579754
502,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518592,43,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,332.3615622027257,1138.3828961922177,791.5688065861071
503,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516883,4,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,191.8016301884316,989.2103062583348,1123.660508019129
504,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516963,8,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,171.7489657983857,1070.043777281895,558.0423501895896
505,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519052,54,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,394.7151391616463,1077.6132086207565,462.5518056494049
506,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518132,32,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,29.70506988710241,1082.09546602383,1280.1694622090292
507,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519092,56,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,221.9255876546823,1155.3326660254186,791.5688065861065
508,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517592,17,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,287.6299348953637,1100.7197357432929,980.1616301288606
509,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516983,9,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,1478.8254734784534,1146.6870259258892,558.0423501895897
510,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518572,42,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,113.33090074352346,1129.6708145012535,435.5208545633457
511,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518152,33,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,1991.1342292531683,1117.1497635802557,319.9093144772601
512,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518192,35,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,18.837837562753805,1292.398526574564,1167.1310893295636
513,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519032,53,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,81.54720930041084,1218.8622870936267,1228.127091559179
514,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518652,46,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,316.68419553684134,1206.2971831559812,1143.559378558765
515,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518492,38,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,41.90899665068631,1230.257887884056,1143.5593785591916
516,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518032,27,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,36.45764851478363,1224.9385673572356,1228.1270915517744
517,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517283,12,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,91.90714884678692,1174.6879379067277,980.1616301287304
518,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517672,21,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,18.503022615147785,1162.8536706136113,1143.5593785569886
519,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519372,57,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,467.18191703969495,1210.5506673024736,473.935583178392
520,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517612,18,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,71.35407212049452,1153.992024883118,1143.5593785565266
521,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518932,48,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,95.85134463388584,1262.2236161295002,1228.1270915473754
522,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519552,66,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,40.88189350369319,1167.936266846461,715.5708034614773
523,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517692,22,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,77.89882856770812,1203.1643241766114,885.5445311441174
524,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518472,37,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,19.4140135749444,1281.435405361756,1192.6791584875082
525,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519492,63,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,244.57549259244783,1146.6483278156147,408.6996778999635
526,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518172,34,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,33.161347587090866,1235.721364395845,1228.1270915536445
527,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518052,28,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,290.7790250135932,1147.6741801840035,552.7404294862665
528,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519452,61,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,67.17843448857393,1282.0350914814398,885.5445311441149
529,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517992,25,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,1592.8138865443457,1152.4104071148845,300.3996486181479
530,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518952,49,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,113.6000386909272,1244.0674723389766,1143.5593785587769
531,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519392,58,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,49.45349330514717,1203.358781819975,656.3332941314993
532,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519832,68,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,58.981193375533216,1245.0694884398547,791.5688065861069
533,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516863,3,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,142.29992437071317,1262.1155915093364,603.2100174584247
534,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519812,67,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,119.0715938300101,1233.1942801790844,1123.66050801719
535,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517023,11,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,16.590698853182417,1229.7471678161903,1123.6605080176755
536,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518552,41,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,79.36729428492993,1223.478378908026,1248.1189460666342
537,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518012,26,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,203.9368080234255,1206.1141299633068,1143.5593785564397
538,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518512,39,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,25.128574437227936,1251.4780455807256,1123.6605080164236
539,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517552,15,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,151.39438599855205,1146.5535365407616,1186.9680209312637
540,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516843,2,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,45.96444611073472,1228.8795594839255,1140.0335377678464
541,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516903,5,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,92.62448874866912,1177.6262267588197,1245.9080033075986
542,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516943,7,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,24.31298173391827,1206.4666568961804,1123.6605080172417
543,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518972,50,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,167.05371065122566,1232.3502850622183,1143.5593785565702
544,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516563,0,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,30.602793422616845,1179.3246081710608,1143.5593785564326
545,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518092,30,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,241.2756648760501,1201.2621598693895,1123.6605080171996
546,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517303,13,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,372.7935187271031,1234.8773826805227,520.7147556256116
547,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517572,16,890.0,,26.8,200.0,50.0,400.0,1.2,5.0,18.545113984090392,1273.5979447191316,1262.0394407727686
548,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0215um (3c#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549560538,28,215.0,,26.8,200.0,50.0,400.0,1.2,5.0,185.3958348658257,531.2716403279007,288.7602930867145
549,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0445um (5c#1) ap5=7.0 ap7=3.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg5ab) ap5=8.8 ap7=3.0,1549584316,31,445.0,,26.8,200.0,50.0,400.0,1.2,5.0,168.65871464917137,578.6232727168565,1143.5593785554138
550,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0445um (5c#1) ap5=7.0 ap7=3.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg5ab) ap5=8.8 ap7=3.0,1549583856,20,445.0,,26.8,200.0,50.0,400.0,1.2,5.0,40.42088169573075,565.2123471677501,1076.364348911875
551,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0445um (5c#1) ap5=7.0 ap7=3.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg5ab) ap5=8.8 ap7=3.0,1549583816,18,445.0,,26.8,200.0,50.0,400.0,1.2,5.0,105.44792087858238,572.7165511688526,1143.559378558596
552,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0445um (5c#1) ap5=7.0 ap7=3.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg5ab) ap5=8.8 ap7=3.0,1549583736,14,445.0,,26.8,200.0,50.0,400.0,1.2,5.0,198.90653058345703,646.8435570021667,497.6380382238394
